haushalte,Mehrpersonenhaushalte (Anteil),https://transparenz.karlsruhe.de/dataset/42049995-8339-4e5d-9535-ff214d4ca81b/resource/17817ebe-5e64-4dab-88db-6cdecf7d8b85/download/haushalte-mehrpersonenhaushalte-anteil.csv,CSV,17817ebe-5e64-4dab-88db-6cdecf7d8b85
haushalte,Haushalte mit Kindern unter 18 Jahren,https://transparenz.karlsruhe.de/dataset/42049995-8339-4e5d-9535-ff214d4ca81b/resource/45757a1d-ea7b-40a4-858a-b83727d5ce12/download/haushalte-haushalte-mit-kindern-unter-18-jahren.csv,CSV,45757a1d-ea7b-40a4-858a-b83727d5ce12
haushalte,Haushalte mit Kindern unter 18 Jahren (Anteil),https://transparenz.karlsruhe.de/dataset/42049995-8339-4e5d-9535-ff214d4ca81b/resource/8ab3a67d-cc4c-4d6a-b0cc-d52db63f702d/download/haushalte-haushalte-mit-kindern-unter-18-jahren-anteil.csv,CSV,8ab3a67d-cc4c-4d6a-b0cc-d52db63f702d
haushalte,Paare mit Kind(ern),https://transparenz.karlsruhe.de/dataset/42049995-8339-4e5d-9535-ff214d4ca81b/resource/fa16ad9e-fea8-41e2-8572-6bf38ef1d192/download/haushalte-paare-mit-kindern.csv,CSV,fa16ad9e-fea8-41e2-8572-6bf38ef1d192
haushalte,Paare mit Kind(ern) (Anteil),https://transparenz.karlsruhe.de/dataset/42049995-8339-4e5d-9535-ff214d4ca81b/resource/379176a1-27d3-4217-ab09-82e457a7a3d4/download/haushalte-paare-mit-kindern-anteil.csv,CSV,379176a1-27d3-4217-ab09-82e457a7a3d4
haushalte,Haushalte von Alleinerziehenden,https://transparenz.karlsruhe.de/dataset/42049995-8339-4e5d-9535-ff214d4ca81b/resource/7def7a9d-3059-4d0f-bc3c-fcb74ea44003/download/haushalte-haushalte-von-alleinerziehenden.csv,CSV,7def7a9d-3059-4d0f-bc3c-fcb74ea44003
haushalte,Haushalte von Alleinerziehenden (Anteil),https://transparenz.karlsruhe.de/dataset/42049995-8339-4e5d-9535-ff214d4ca81b/resource/9c4d9f87-ffdf-4cb4-90fc-02030e0b4c78/download/haushalte-haushalte-von-alleinerziehenden-anteil.csv,CSV,9c4d9f87-ffdf-4cb4-90fc-02030e0b4c78
haushalte,Paare ohne Kind(er),https://transparenz.karlsruhe.de/dataset/42049995-8339-4e5d-9535-ff214d4ca81b/resource/06210b52-ffc1-4866-8b3b-1a6d3638e3cc/download/haushalte-paare-ohne-kinder.csv,CSV,06210b52-ffc1-4866-8b3b-1a6d3638e3cc
haushalte,Paare ohne Kind(er) (Anteil),https://transparenz.karlsruhe.de/dataset/42049995-8339-4e5d-9535-ff214d4ca81b/resource/6076f756-4940-4b1d-80af-e9ff597478ea/download/haushalte-paare-ohne-kinder-anteil.csv,CSV,6076f756-4940-4b1d-80af-e9ff597478ea
haushalte,Sonstige Mehrpersonenhaushalte,https://transparenz.karlsruhe.de/dataset/42049995-8339-4e5d-9535-ff214d4ca81b/resource/225a1572-d661-4ac3-b23d-76f6a32a2621/download/haushalte-sonstige-mehrpersonenhaushalte.csv,CSV,225a1572-d661-4ac3-b23d-76f6a32a2621
haushalte,Sonstige Mehrpersonenhaushalte (Anteil),https://transparenz.karlsruhe.de/dataset/42049995-8339-4e5d-9535-ff214d4ca81b/resource/503666dd-cb8d-448f-a84e-856e0c89ce1a/download/haushalte-sonstige-mehrpersonenhaushalte-anteil.csv,CSV,503666dd-cb8d-448f-a84e-856e0c89ce1a
haushaltsplan-2011-2012,Haushaltsplan 2011/2012,https://transparenz.karlsruhe.de/dataset/2b0d6af3-9a5b-40ec-91ae-5203118415e2/resource/58fd8543-a72e-4b6d-b5a1-36609244078b/download/doppelhaushalt_2011_2012_stadt_karlsruhe.pdf,PDF,58fd8543-a72e-4b6d-b5a1-36609244078b
haushaltsplan-2013-2014,Haushaltsplan 2013/2014,https://transparenz.karlsruhe.de/dataset/fcf85326-fdb0-41fb-ae5b-2a79d12a1bf5/resource/03fb1a47-35c5-4004-89ff-5c08f1802400/download/doppelhaushalt_2013_2014_stadt_karlsruhe.pdf,PDF,03fb1a47-35c5-4004-89ff-5c08f1802400
haushaltsplan-2015-2016,Haushaltsplan 2015/2016,https://transparenz.karlsruhe.de/dataset/2ec46924-5b41-4491-b190-45e119a7e828/resource/6356b61d-9ab1-45de-a10a-202183021ece/download/doppelhaushalt_2015_2016_stadt_karlsruhe.pdf,PDF,6356b61d-9ab1-45de-a10a-202183021ece
haushaltsplan-2017-2018,Haushaltsplan 2017/2018,https://transparenz.karlsruhe.de/dataset/56c1e41a-0a47-45db-9ac4-88211849ede9/resource/99d7531e-25e6-4a08-a0fa-b510e4a81611/download/haushaltsplan_doppelhaushalt_2017_2018_stadt_karlsruhe.pdf,PDF,99d7531e-25e6-4a08-a0fa-b510e4a81611
haushaltsplan-2019-2020,Zusammenfassung des Haushaltsplans 2019/2020,https://transparenz.karlsruhe.de/dataset/8d16feed-fcae-4776-afbe-cfb49f60aaec/resource/34c4ce1a-992d-4ec5-b943-92412e6be57c/download/2019-02-21_zusammenfassung_vorbericht_dhh-19_20.pdf,PDF,34c4ce1a-992d-4ec5-b943-92412e6be57c
haushaltsplan-2019-2020,Haushaltsplan 2019/2020,https://transparenz.karlsruhe.de/dataset/8d16feed-fcae-4776-afbe-cfb49f60aaec/resource/52a154ad-ca59-40f4-81ff-46e2fc855c14/download/doppelhaushalt-2019-2020.pdf,PDF,52a154ad-ca59-40f4-81ff-46e2fc855c14
haushaltsplan-daten-2017-2018,Gesamtergebnishaushalt,https://transparenz.karlsruhe.de/dataset/b0e3ce51-a09b-47f6-b583-3250d731e21f/resource/b58379fc-cd3a-4f79-b1b1-917ee69c94e2/download/gesamtergebnishaushalt-2017-2018.csv,CSV,b58379fc-cd3a-4f79-b1b1-917ee69c94e2
haushaltsplan-daten-2017-2018,Teilergebnishaushalte,https://transparenz.karlsruhe.de/dataset/b0e3ce51-a09b-47f6-b583-3250d731e21f/resource/b4547600-d11e-4ac3-9fc4-bc5bc5354dc4/download/teilergebnishaushalte-2017-2018.csv,CSV,b4547600-d11e-4ac3-9fc4-bc5bc5354dc4
haushaltsplan-daten-2017-2018,Gesamtfinanzhaushalt,https://transparenz.karlsruhe.de/dataset/b0e3ce51-a09b-47f6-b583-3250d731e21f/resource/bd2e7f77-2dce-43ea-957b-7025520fe6a7/download/gesamtfinanzhaushalt-2017-2018.csv,CSV,bd2e7f77-2dce-43ea-957b-7025520fe6a7
haushaltsplan-daten-2017-2018,Teilfinanzhaushalte,https://transparenz.karlsruhe.de/dataset/b0e3ce51-a09b-47f6-b583-3250d731e21f/resource/7d0058ff-be22-48ba-b829-b0f63056a81f/download/teilfinanzhaushalte-2017-2018.csv,CSV,7d0058ff-be22-48ba-b829-b0f63056a81f
haushaltsplan-daten-2017-2018,Investitionsübersichten,https://transparenz.karlsruhe.de/dataset/b0e3ce51-a09b-47f6-b583-3250d731e21f/resource/bf78af17-949a-4465-8745-05be2a0e1725/download/investitionsuebersichten-2017-2018.csv,CSV,bf78af17-949a-4465-8745-05be2a0e1725
haushaltsplan-daten-2017-2018,Teilhaushalte,https://transparenz.karlsruhe.de/dataset/b0e3ce51-a09b-47f6-b583-3250d731e21f/resource/ab7aae34-1934-493d-b2a9-f4919b31a460/download/teilhaushalte-2017-2018.csv,CSV,ab7aae34-1934-493d-b2a9-f4919b31a460
haushaltsplan-daten-2017-2018,Ortsteilhaushalte,https://transparenz.karlsruhe.de/dataset/b0e3ce51-a09b-47f6-b583-3250d731e21f/resource/2ffe91e6-92e6-4c27-8661-992927d63e55/download/ortsteilhaushalte-2017-2018.zip,ZIP,2ffe91e6-92e6-4c27-8661-992927d63e55
https-www-karlsruhe-de-b3-natur_und_umwelt-umweltschutz-laerm-laermaktionsplan-de,Lärmaktionsplan,https://www.karlsruhe.de/securedl/sdl-eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJpYXQiOjE2NTA2MTE1NzksInVzZXIiOjAsImdyb3VwcyI6WzAsLTFdLCJmaWxlIjoiZmlsZWFkbWluXC91c2VyX3VwbG9hZFwvMDVfTW9iaWxpdGFldF9TdGFkdGJpbGRcLzA1MV9Nb2JpbGl0YWV0XC80X01vdG9yaXNpZXJ0ZXJfVmVya2VoclwvTGFlcm1cL0xhZXJtbWluZGVydW5nLWludGVybmV0XzIwMDlfLnBkZiIsInBhZ2UiOjIwODB9.QWvVHDSCLysFqWYIeSFKOEN3v5-SJ84la0A9IQMiKzQ/Laermminderung-internet_2009_.pdf,PDF,b258519e-9bf1-4ca9-89c9-abbcfd1e8b31
https-www-karlsruhe-de-b3-natur_und_umwelt-umweltschutz-laerm-laermaktionsplan-de,Übersichtskarte der Maßnahmen zum Lärmaktionsplan,https://www.karlsruhe.de/securedl/sdl-eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJpYXQiOjE2NzQ2NDE0NzIsImV4cCI6MzMyMTc2MjY0NTYsInVzZXIiOjAsImdyb3VwcyI6WzAsLTFdLCJmaWxlIjoiZmlsZWFkbWluXC91c2VyX3VwbG9hZFwvMDNfVW13ZWx0X0tsaW1hXC8wMzNfVW13ZWx0c2NodXR6XC9MYWVybV9VRWJlcnNpY2h0c2thcnRlX2Rlcl9NYXNzbmFobWVuXzIwMTYucGRmIiwicGFnZSI6NjkyOH0.555EeExaBh9-d0-PjktzvPthEtpDUkz-LDL7MPqePnw/Laerm_UEbersichtskarte_der_Massnahmen_2016.pdf,PDF,d79d2d5d-0aac-4ce4-9c42-45c5fe5cb9b2
https-www-karlsruhe-de-b3-natur_und_umwelt-umweltschutz-laerm-laermaktionsplan-de,Lärmaktionsplan  Auswertung Bürgerbeteiligung,https://www.karlsruhe.de/securedl/sdl-eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJpYXQiOjE2NzQ2NDE0NzIsImV4cCI6MzMyMTc2MjY0NTYsInVzZXIiOjAsImdyb3VwcyI6WzAsLTFdLCJmaWxlIjoiZmlsZWFkbWluXC91c2VyX3VwbG9hZFwvMDVfTW9iaWxpdGFldF9TdGFkdGJpbGRcLzA1MV9Nb2JpbGl0YWV0XC80X01vdG9yaXNpZXJ0ZXJfVmVya2VoclwvTGFlcm1cL0xBUF9BbmxhZ2VfMl9BdXN3ZXJ0dW5nX0J1ZXJnZXJiZXRlaWxpZ3VuZy5wZGYiLCJwYWdlIjo2OTI4fQ.FGDR5VF-nMlHdKkwBtpYWjhKaySoca12TMLoZef8nUo/LAP_Anlage_2_Auswertung_Buergerbeteiligung.pdf,PDF,d1be0f43-30dd-4272-b999-25e863048e6a
https-www-karlsruhe-de-b3-natur_und_umwelt-umweltschutz-laerm-laermaktionsplan-de,Maßnahmen des Lärmaktionsplans,https://www.karlsruhe.de/securedl/sdl-eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJpYXQiOjE2NzQ2NDE0NzIsImV4cCI6MzMyMTc2MjY0NTYsInVzZXIiOjAsImdyb3VwcyI6WzAsLTFdLCJmaWxlIjoiZmlsZWFkbWluXC91c2VyX3VwbG9hZFwvMDNfVW13ZWx0X0tsaW1hXC8wMzNfVW13ZWx0c2NodXR6XC9MYWVybV9NYXNzbmFobWVuX0xBUF8yMDE2X1N0YW5kXzA3XzIwMTYucGRmIiwicGFnZSI6NjkyOH0.69-tYB-swLdCzK8SoY64bJ9mPoarstM239_zLPGouyc/Laerm_Massnahmen_LAP_2016_Stand_07_2016.pdf,PDF,893f6fe3-5e4d-4656-862f-b99a605f1b99
https-www-karlsruhe-de-b3-natur_und_umwelt-umweltschutz-laerm-laermaktionsplan-de,Finales Maßnahmenkonzept,https://www.karlsruhe.de/securedl/sdl-eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJpYXQiOjE2NzQ2NDE0NzIsImV4cCI6MzMyMTc2MjY0NTYsInVzZXIiOjAsImdyb3VwcyI6WzAsLTFdLCJmaWxlIjoiZmlsZWFkbWluXC91c2VyX3VwbG9hZFwvMDVfTW9iaWxpdGFldF9TdGFkdGJpbGRcLzA1MV9Nb2JpbGl0YWV0XC80X01vdG9yaXNpZXJ0ZXJfVmVya2VoclwvTGFlcm1cL1VBX0xhZXJtX0ZpbmFsZXNfTWFzc25haG1lbmtvbnplcHQucGRmIiwicGFnZSI6NjkyOH0._JunerIU055-nYN2gYrRomBv5K-Xut6pxxcPWK5VF-A/UA_Laerm_Finales_Massnahmenkonzept.pdf,PDF,0ec6de1f-6788-452f-8eac-72bb304de40c
indikatoren-gleichstellung-frau-mann,Bericht 2009,https://web6.karlsruhe.de/Stadtentwicklung/statistik/pdf/2009/2009-indikatoren-gleichstellung-frau-mann.pdf,PDF,605ba344-7d54-4133-82eb-7ff334644a25
informationen-zum-immobilienmarkt-karlsruhe,Immobilienmarktbericht 2021,https://www.karlsruhe.de/securedl/sdl-eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJpYXQiOjE2NzAyNDA0MDEsImV4cCI6MzMyMTc2MjY0NTYsInVzZXIiOjAsImdyb3VwcyI6W10sImZpbGUiOiJmaWxlYWRtaW5cL3VzZXJfdXBsb2FkXC8wNV9Nb2JpbGl0YWV0X1N0YWR0YmlsZFwvMDU0X0JhdWVuX3VuZF9JbW1vYmlsaWVuXC8zX0d1dGFjaHRlcmF1c3NjaHVzc1wvSW1tb2JpbGllbm1hcmt0YmVyaWNodF9LQV8yMDIxX0lOVEVSTkVULnBkZiIsInBhZ2UiOjB9.ks1E9AmOTRr9DcgSXnpgG2Q8oM9mrI5yCXSvnnLru5I/Immobilienmarktbericht_KA_2021_INTERNET.pdf,PDF,48121d10-e28b-4676-a588-96f5e6848243
informationen-zum-immobilienmarkt-karlsruhe,Immobilienmarktbericht 2020,https://www.karlsruhe.de/securedl/sdl-eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJpYXQiOjE2NzAyNDA0MDEsImV4cCI6MzMyMTc2MjY0NTYsInVzZXIiOjAsImdyb3VwcyI6W10sImZpbGUiOiJmaWxlYWRtaW5cL3VzZXJfdXBsb2FkXC8wNV9Nb2JpbGl0YWV0X1N0YWR0YmlsZFwvMDU0X0JhdWVuX3VuZF9JbW1vYmlsaWVuXC8zX0d1dGFjaHRlcmF1c3NjaHVzc1wvMjAyMV9HdXRhY2h0ZXJhdXNzY2h1c3NfSW1tb2JpbGllbm1hcmt0YmVyaWNodF9LQV8yMDIwX0lOVEVSTkVULnBkZiIsInBhZ2UiOjB9.1-tTGJoSCSazoKNTJGlUuCjWHZGy50OyxJOsOG_XgpM/2021_Gutachterausschuss_Immobilienmarktbericht_KA_2020_INTERNET.pdf,PDF,ab8345e1-24ce-46e9-90bc-2393bec27294
informationen-zum-immobilienmarkt-karlsruhe,Immobilienmarktbericht 2019,https://www.karlsruhe.de/securedl/sdl-eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJpYXQiOjE2NzAyNDA0MDEsImV4cCI6MzMyMTc2MjY0NTYsInVzZXIiOjAsImdyb3VwcyI6W10sImZpbGUiOiJmaWxlYWRtaW5cL3VzZXJfdXBsb2FkXC8wNV9Nb2JpbGl0YWV0X1N0YWR0YmlsZFwvMDU0X0JhdWVuX3VuZF9JbW1vYmlsaWVuXC8zX0d1dGFjaHRlcmF1c3NjaHVzc1wvMjAxOV8xX0d1dGFjaHRlcmF1c3NjaHVzc19JbW1vYmlsaWVubWFya3RiZXJpY2h0X0tBXzIwMTlfSW50ZXJuZXQtMS5wZGYiLCJwYWdlIjowfQ.mqaOpe9SiqiXf3j3J3FDQG-XchtWd86cKuD3F7r9Dh4/2019_1_Gutachterausschuss_Immobilienmarktbericht_KA_2019_Internet-1.pdf,PDF,146a808c-2a37-4ec7-9133-d376bf2b13b3
informationen-zum-immobilienmarkt-karlsruhe,Immobilienmarktbericht 2018,https://www.karlsruhe.de/securedl/sdl-eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJpYXQiOjE2NzAyNDA0MDEsImV4cCI6MzMyMTc2MjY0NTYsInVzZXIiOjAsImdyb3VwcyI6W10sImZpbGUiOiJmaWxlYWRtaW5cL3VzZXJfdXBsb2FkXC8wNV9Nb2JpbGl0YWV0X1N0YWR0YmlsZFwvMDU0X0JhdWVuX3VuZF9JbW1vYmlsaWVuXC8zX0d1dGFjaHRlcmF1c3NjaHVzc1wvMjAxOF9HdXRhY2h0ZXJhdXNzY2h1c3NfSW1tb2JpbGllbm1hcmt0YmVyaWNodF9LQV8yMDE4X0ludGVybmV0LTIucGRmIiwicGFnZSI6MH0.nIMRzfkVlES2JO6TaM6vcsGGsb4zXtwHjTo1cQUFnCY/2018_Gutachterausschuss_Immobilienmarktbericht_KA_2018_Internet-2.pdf,PDF,033fae04-ae7f-49a6-afa7-18f397c1c1fb
informationen-zum-immobilienmarkt-karlsruhe,Immobilienmarktbericht 2017,https://www.karlsruhe.de/securedl/sdl-eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJpYXQiOjE2NzAyNDA0MDEsImV4cCI6MzMyMTc2MjY0NTYsInVzZXIiOjAsImdyb3VwcyI6W10sImZpbGUiOiJmaWxlYWRtaW5cL3VzZXJfdXBsb2FkXC8wNV9Nb2JpbGl0YWV0X1N0YWR0YmlsZFwvMDU0X0JhdWVuX3VuZF9JbW1vYmlsaWVuXC8zX0d1dGFjaHRlcmF1c3NjaHVzc1wvSW1tb2JpbGllbm1hcmt0YmVyaWNodF9LQV8yMDE3SW50ZXJuZXQucGRmIiwicGFnZSI6MH0.ywMtnED479jH9SV5M_dPjTA36DcbEpnCVjnvFlAoJu0/Immobilienmarktbericht_KA_2017Internet.pdf,PDF,e8451a49-d9b0-4d28-a1c0-f9a7b5ebd5c0
integriertes-stadtentwicklungskonzept-karlsruhe-2020,Integriertes Stadtentwicklungskonzept 2020,https://web6.karlsruhe.de/Stadtentwicklung/PDF/2012/2012-ISEK-Karlsruhe-2020.pdf,PDF,b7f9cc80-0730-4ac4-bcf7-6a896e6f28a7
jahrbuch,Bericht 2023,https://web4.karlsruhe.de/Stadtentwicklung/statistik/pdf/2023/2023-jahrbuch.pdf,PDF,a443b70a-b27e-4bbc-84f5-dbaa5f5d0fc2
jahrbuch,Bericht 2022,https://web6.karlsruhe.de/Stadtentwicklung/statistik/pdf/2022/2022-jahrbuch.pdf,PDF,9796c2af-2d10-4631-bb05-2f86840b102e
jahrbuch,Bericht 2020,http://web6.karlsruhe.de/Stadtentwicklung/statistik/pdf/./2020/2020-jahrbuch.pdf,PDF,dd09a2e7-e879-4e74-88bb-972954a6df5c
jahrbuch,Bericht 2019,http://web5.karlsruhe.de/Stadtentwicklung/statistik/pdf/./2019/2019-jahrbuch.pdf,PDF,e46325cc-5129-4b66-9db5-18dcb422ec85
jahrbuch,Bericht 2018,https://web6.karlsruhe.de/Stadtentwicklung/statistik/pdf/2018/2018-jahrbuch.pdf,PDF,f3a2cc10-3afa-462f-8d7a-5884241a82ea
jahrbuch,Bericht 2017,https://web6.karlsruhe.de/Stadtentwicklung/statistik/pdf/2017/2017-jahrbuch.pdf,PDF,c627a43e-0e96-45b6-a862-5ad2e831b254
jahrbuch,Bericht 2015,https://web6.karlsruhe.de/Stadtentwicklung/statistik/pdf/2015/2015-jahrbuch.pdf,PDF,35745cc3-dda7-45ab-921a-20c61c0f9c57
jahrbuch,Bericht 2014,https://web6.karlsruhe.de/Stadtentwicklung/statistik/pdf/2014/2014-jahrbuch.pdf,PDF,0fd56d17-017c-4ffd-9af6-2e51ddad8711
jahrbuch,Bericht 2016,http://web5.karlsruhe.de/Stadtentwicklung/statistik/pdf/./2016/2016-jahrbuch.pdf,PDF,dc4de7ad-8ffc-4dc8-9f0b-15f07b840ab6
jahrbuch,Bericht 2021,https://web6.karlsruhe.de/Stadtentwicklung/statistik/pdf/2021/2021-jahrbuch.pdf,PDF,8e393615-8895-41b8-bb05-9dcb8b687b16
jahrbuch,Bericht 2010,https://web6.karlsruhe.de/Stadtentwicklung/statistik/pdf/2010/2010-jahrbuch.pdf,PDF,fb63af95-21e8-44b8-8ab0-dc5c4903aeb7
jahrbuch,Bericht 2013,https://web6.karlsruhe.de/Stadtentwicklung/statistik/pdf/2013/2013-jahrbuch.pdf,PDF,f6ae9c61-e503-46a2-955f-952175722a64
jahrbuch,Bericht 2012,https://web6.karlsruhe.de/Stadtentwicklung/statistik/pdf/2012/2012-jahrbuch.pdf,PDF,84df73bd-1837-476f-9597-dbd69a2c7537
jahrbuch,Bericht 2011,https://web6.karlsruhe.de/Stadtentwicklung/statistik/pdf/2011/2011-jahrbuch.pdf,PDF,acb02b2f-2fe1-4301-8f08-dc8df2c29d16
jahrbuch,Bericht 2009,https://web6.karlsruhe.de/Stadtentwicklung/statistik/pdf/2009/2009-jahrbuch.pdf,PDF,89276de8-2c83-4224-abdd-53615a539a56
jahresberichte-kulturamt,Jahresbericht 2022,https://transparenz.karlsruhe.de/dataset/b2f6ed11-6538-4ca9-b5cc-7248c7738a6d/resource/9ae72459-760c-4fd1-826f-06a9d3dd8dd3/download/top2_jahresbericht_kulturamt2022.pdf,PDF,9ae72459-760c-4fd1-826f-06a9d3dd8dd3
jahresberichte-kulturamt,Jahresbericht 2021,https://transparenz.karlsruhe.de/dataset/b2f6ed11-6538-4ca9-b5cc-7248c7738a6d/resource/711a21fd-ebde-44a5-9792-180cc0f3fbb2/download/jahresbericht_kulturamt2021.pdf,PDF,711a21fd-ebde-44a5-9792-180cc0f3fbb2
jahresberichte-kulturamt,Jahresbericht 2020,https://transparenz.karlsruhe.de/dataset/b2f6ed11-6538-4ca9-b5cc-7248c7738a6d/resource/0b2a1a55-e898-45c9-bad9-e42b48fee95a/download/jahresbericht_kulturamt2020.pdf,PDF,0b2a1a55-e898-45c9-bad9-e42b48fee95a
jahresberichte-kulturamt,Jahresbericht 2016,https://transparenz.karlsruhe.de/dataset/b2f6ed11-6538-4ca9-b5cc-7248c7738a6d/resource/87218f39-d264-4b76-8807-1a7bc8584941/download/jahresbericht_kulturamt_2016.pdf,PDF,87218f39-d264-4b76-8807-1a7bc8584941
jahresberichte-kulturamt,Jahresbericht 2019,https://transparenz.karlsruhe.de/dataset/b2f6ed11-6538-4ca9-b5cc-7248c7738a6d/resource/48593d4f-b570-4b2e-b9af-87a8615d4468/download/jahresbericht_kulturamt2019.pdf,PDF,48593d4f-b570-4b2e-b9af-87a8615d4468
jahresberichte-kulturamt,Jahresbericht 2017,https://transparenz.karlsruhe.de/dataset/b2f6ed11-6538-4ca9-b5cc-7248c7738a6d/resource/746ad816-7545-4b2c-b41a-8c5221c46fbe/download/jahresbericht_kulturamt_2017.pdf,PDF,746ad816-7545-4b2c-b41a-8c5221c46fbe
jahresberichte-kulturamt,Jahresbericht 2015,https://transparenz.karlsruhe.de/dataset/b2f6ed11-6538-4ca9-b5cc-7248c7738a6d/resource/3456d086-f6ad-427b-8bf0-4017c59e3b94/download/jahresbericht_kulturamt_2015.pdf,PDF,3456d086-f6ad-427b-8bf0-4017c59e3b94
jahresberichte-kulturamt,Jahresberichte 2013/2014,https://transparenz.karlsruhe.de/dataset/b2f6ed11-6538-4ca9-b5cc-7248c7738a6d/resource/41c78e3f-c099-4851-9e55-f637e2cf5e7c/download/jahresbericht_kulturamt_2013_2014.pdf,PDF,41c78e3f-c099-4851-9e55-f637e2cf5e7c
jahresberichte-kulturamt,Jahresbericht 2010,https://transparenz.karlsruhe.de/dataset/b2f6ed11-6538-4ca9-b5cc-7248c7738a6d/resource/6c8f4aa9-ab59-40f1-9c80-0d5c1f11e2b8/download/jahresbericht_kulturamt_2010.pdf,PDF,6c8f4aa9-ab59-40f1-9c80-0d5c1f11e2b8
jahresberichte-kulturamt,Jahresbericht 2018,https://transparenz.karlsruhe.de/dataset/b2f6ed11-6538-4ca9-b5cc-7248c7738a6d/resource/bd20b672-e1d4-4f70-840f-906a451e05ad/download/jahresbericht_kulturamt2018.pdf,PDF,bd20b672-e1d4-4f70-840f-906a451e05ad
jahresberichte-kulturamt,Jahresbericht 2011,https://transparenz.karlsruhe.de/dataset/b2f6ed11-6538-4ca9-b5cc-7248c7738a6d/resource/34b69983-6b28-47cd-82d6-ccb2e18aac30/download/jahresbericht_kulturamt_2011.pdf,PDF,34b69983-6b28-47cd-82d6-ccb2e18aac30
jahresberichte-kulturamt,Jahresbericht 2012,https://transparenz.karlsruhe.de/dataset/b2f6ed11-6538-4ca9-b5cc-7248c7738a6d/resource/a7fa43ac-c016-4f79-a6af-87a6ede46f92/download/jahresbericht_kulturamt_2012.pdf,PDF,a7fa43ac-c016-4f79-a6af-87a6ede46f92
jahresberichte-kulturamt,Jahresbericht 2009,https://transparenz.karlsruhe.de/dataset/b2f6ed11-6538-4ca9-b5cc-7248c7738a6d/resource/8e5bbedd-eec3-4ff5-bdb6-22ead22f54de/download/jahresbericht_kulturamt_2009.pdf,PDF,8e5bbedd-eec3-4ff5-bdb6-22ead22f54de
jahresmittelwerte-zur-trinkwasserqualitat,Jahresmittelwerte Karlsruher Wasserwerke 2012,https://transparenz.karlsruhe.de/dataset/1860af02-3e7e-4b20-a8bd-a494f467d342/resource/ac6dfb2c-1640-4eb8-bcdf-c368af04a6c3/download/jahresmittelwerte-karlsruher-wasserwerke-2012.pdf,PDF,ac6dfb2c-1640-4eb8-bcdf-c368af04a6c3
jahresmittelwerte-zur-trinkwasserqualitat,Jahresmittelwerte Höhenstadtteile 2012,https://transparenz.karlsruhe.de/dataset/1860af02-3e7e-4b20-a8bd-a494f467d342/resource/dec892a2-3cc0-4b2b-8e2f-6a19b229d8ad/download/jahresmittelwerte-hohenstadtteile-2012.pdf,PDF,dec892a2-3cc0-4b2b-8e2f-6a19b229d8ad
jahresmittelwerte-zur-trinkwasserqualitat, Jahresmittelwerte Karlsruher Wasserwerke 2013,https://transparenz.karlsruhe.de/dataset/1860af02-3e7e-4b20-a8bd-a494f467d342/resource/9f32ea84-dbb9-412c-b3a6-667cd488fc27/download/jahresmittelwerte-karlsruher-wasserwerke-2013.pdf,PDF,9f32ea84-dbb9-412c-b3a6-667cd488fc27
jahresmittelwerte-zur-trinkwasserqualitat,Jahresmittelwerte Höhenstadtteile 2014,https://transparenz.karlsruhe.de/dataset/1860af02-3e7e-4b20-a8bd-a494f467d342/resource/06971f90-7bbd-4e2f-8377-54c423682fb6/download/jahresmittelwerte-hohenstadtteile-2014.pdf,PDF,06971f90-7bbd-4e2f-8377-54c423682fb6
jahresmittelwerte-zur-trinkwasserqualitat, Jahresmittelwerte Karlsruher Wasserwerke 2015,https://transparenz.karlsruhe.de/dataset/1860af02-3e7e-4b20-a8bd-a494f467d342/resource/8b0bafc0-2f6a-4e97-b8b3-145f226f4431/download/jahresmittelwerte-karlsruher-wasserwerke-2015.pdf,PDF,8b0bafc0-2f6a-4e97-b8b3-145f226f4431
jahresmittelwerte-zur-trinkwasserqualitat,Jahresmittelwerte Höhenstadtteile 2013,https://transparenz.karlsruhe.de/dataset/1860af02-3e7e-4b20-a8bd-a494f467d342/resource/75516d07-d7b3-45be-a717-73e919277ff8/download/jahresmittelwerte-hohenstadtteile-2013.pdf,PDF,75516d07-d7b3-45be-a717-73e919277ff8
jahresmittelwerte-zur-trinkwasserqualitat, Jahresmittelwerte Karlsruher Wasserwerke 2014,https://transparenz.karlsruhe.de/dataset/1860af02-3e7e-4b20-a8bd-a494f467d342/resource/7ae7c928-9ed6-4a84-b7e3-85b2b641cc65/download/jahresmittelwerte-karlsruher-wasserwerke-2014.pdf,PDF,7ae7c928-9ed6-4a84-b7e3-85b2b641cc65
